Index,Div,Date,Time,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HalfTimeHG,HalfTimeAG,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellows,AwayYellows,HomeReds,AwayReds,HomeShotsOnTarget_Discrete,AwayShotsOnTarget_Discrete,HomeShots_Discrete,AwayShots_Discrete,HomeFouls_Discrete,AwayFouls_Discrete,Result_Discrete,Result_Encoded
80,SP1,1/27/2024,Night,Mallorca,Betis,0,1,A,0.0,1.0,A,14.0,8.0,1.0,2.0,14.0,6.0,5.0,4.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,-1,Loss
81,SP1,1/26/2024,Night,Almeria,Alaves,0,3,A,0.0,1.0,A,19.0,11.0,7.0,3.0,17.0,12.0,11.0,3.0,1.0,2.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,MediumHomeFouls,LowAwayFouls,-1,Loss
82,SP1,1/22/2024,Night,Granada,Ath Madrid,0,1,A,0.0,0.0,D,17.0,10.0,2.0,5.0,11.0,16.0,6.0,2.0,2.0,2.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,MediumAwayFouls,-1,Loss
83,SP1,1/21/2024,Afternoon,Osasuna,Getafe,3,2,H,2.0,0.0,H,13.0,10.0,7.0,7.0,14.0,16.0,1.0,4.0,4.0,4.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
84,SP1,1/21/2024,Afternoon,Real Madrid,Almeria,3,2,H,0.0,2.0,A,18.0,10.0,6.0,2.0,9.0,17.0,6.0,3.0,3.0,5.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
85,SP1,1/21/2024,Evening,Betis,Barcelona,2,4,A,0.0,1.0,A,14.0,11.0,5.0,4.0,12.0,9.0,3.0,4.0,1.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,-1,Loss
86,SP1,1/21/2024,Night,Girona,Sevilla,5,1,H,3.0,1.0,H,12.0,9.0,8.0,3.0,9.0,11.0,4.0,5.0,0.0,2.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win >2
87,SP1,1/20/2024,Afternoon,Vallecano,Las Palmas,0,2,A,0.0,1.0,A,16.0,10.0,3.0,5.0,19.0,8.0,12.0,0.0,3.0,1.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,HighHomeFouls,LowAwayFouls,-1,Loss
88,SP1,1/20/2024,Afternoon,Villarreal,Mallorca,1,1,D,1.0,0.0,H,18.0,8.0,5.0,2.0,13.0,11.0,4.0,6.0,2.0,2.0,1.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
89,SP1,1/20/2024,Evening,Valencia,Ath Bilbao,1,0,H,0.0,0.0,D,6.0,6.0,1.0,3.0,11.0,14.0,4.0,2.0,0.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
90,SP1,1/20/2024,Night,Celta,Sociedad,0,1,A,0.0,1.0,A,6.0,6.0,2.0,2.0,12.0,18.0,6.0,3.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
91,SP1,1/19/2024,Night,Alaves,Cadiz,1,0,H,0.0,0.0,D,13.0,9.0,3.0,1.0,15.0,18.0,4.0,4.0,0.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
92,SP1,1/14/2024,Afternoon,Almeria,Girona,0,0,D,0.0,0.0,D,20.0,5.0,3.0,1.0,13.0,8.0,4.0,3.0,4.0,4.0,0.0,1.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
93,SP1,1/14/2024,Afternoon,Cadiz,Valencia,1,4,A,1.0,1.0,D,10.0,9.0,2.0,5.0,15.0,15.0,3.0,1.0,4.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
94,SP1,1/13/2024,Afternoon,Las Palmas,Villarreal,3,0,H,1.0,0.0,H,8.0,17.0,3.0,3.0,13.0,11.0,4.0,6.0,4.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,1,Win >2
95,SP1,1/13/2024,Afternoon,Mallorca,Celta,1,1,D,1.0,1.0,D,17.0,6.0,6.0,2.0,18.0,18.0,10.0,1.0,4.0,1.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,0,Draw
96,SP1,1/13/2024,Evening,Ath Bilbao,Sociedad,2,1,H,2.0,0.0,H,10.0,9.0,3.0,1.0,16.0,21.0,5.0,5.0,1.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,1,Win <2
97,SP1,1/13/2024,Night,Betis,Granada,1,0,H,0.0,0.0,D,25.0,6.0,6.0,2.0,11.0,17.0,13.0,1.0,3.0,4.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
98,SP1,1/12/2024,Night,Sevilla,Alaves,2,3,A,0.0,2.0,A,19.0,16.0,4.0,8.0,12.0,13.0,5.0,4.0,4.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,MediumAwayFouls,-1,Loss
99,SP1,1/4/2024,Afternoon,Osasuna,Almeria,1,0,H,1.0,0.0,H,14.0,4.0,2.0,0.0,14.0,5.0,5.0,4.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
100,SP1,1/4/2024,Evening,Sevilla,Ath Bilbao,0,2,A,0.0,1.0,A,11.0,15.0,2.0,6.0,9.0,19.0,5.0,4.0,3.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
101,SP1,1/4/2024,Night,Las Palmas,Barcelona,1,2,A,1.0,0.0,H,12.0,15.0,3.0,5.0,14.0,5.0,5.0,10.0,5.0,2.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,LowAwayFouls,-1,Loss
102,SP1,1/3/2024,Afternoon,Granada,Cadiz,2,0,H,1.0,0.0,H,15.0,15.0,8.0,2.0,17.0,16.0,5.0,6.0,3.0,4.0,0.0,1.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
103,SP1,1/3/2024,Evening,Celta,Betis,2,1,H,1.0,1.0,D,19.0,14.0,6.0,3.0,10.0,12.0,8.0,7.0,0.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
104,SP1,1/3/2024,Evening,Real Madrid,Mallorca,1,0,H,0.0,0.0,D,17.0,7.0,5.0,0.0,5.0,15.0,5.0,4.0,2.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
105,SP1,1/3/2024,Night,Girona,Ath Madrid,4,3,H,3.0,2.0,H,17.0,18.0,9.0,12.0,8.0,10.0,7.0,8.0,0.0,1.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
106,SP1,1/2/2024,Afternoon,Getafe,Vallecano,0,2,A,0.0,1.0,A,5.0,12.0,0.0,8.0,16.0,16.0,2.0,3.0,6.0,3.0,2.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,MediumAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
107,SP1,1/2/2024,Evening,Sociedad,Alaves,1,1,D,0.0,0.0,D,16.0,7.0,6.0,2.0,9.0,17.0,6.0,4.0,4.0,4.0,1.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,0,Draw
108,SP1,1/2/2024,Night,Valencia,Villarreal,3,1,H,2.0,0.0,H,11.0,8.0,8.0,4.0,12.0,15.0,4.0,3.0,2.0,5.0,0.0,0.0,HighHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
109,SP1,12/23/2023,Afternoon,Ath Madrid,Sevilla,1,0,H,0.0,0.0,D,12.0,8.0,4.0,2.0,12.0,19.0,6.0,5.0,7.0,3.0,1.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
110,SP1,12/21/2023,Evening,Betis,Girona,1,1,D,0.0,1.0,A,21.0,12.0,4.0,4.0,6.0,9.0,7.0,6.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
111,SP1,12/21/2023,Evening,Cadiz,Sociedad,0,0,D,0.0,0.0,D,10.0,8.0,2.0,1.0,16.0,15.0,7.0,5.0,3.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
112,SP1,12/21/2023,Night,Alaves,Real Madrid,0,1,A,0.0,0.0,D,8.0,9.0,2.0,4.0,18.0,13.0,3.0,3.0,3.0,1.0,0.0,1.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,-1,Loss
113,SP1,12/21/2023,Night,Mallorca,Osasuna,3,2,H,1.0,1.0,D,15.0,12.0,8.0,7.0,11.0,12.0,6.0,0.0,3.0,1.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
114,SP1,12/20/2023,Evening,Barcelona,Almeria,3,2,H,1.0,1.0,D,30.0,10.0,11.0,5.0,16.0,9.0,12.0,0.0,3.0,3.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
115,SP1,12/20/2023,Night,Ath Bilbao,Las Palmas,1,0,H,0.0,0.0,D,19.0,5.0,10.0,1.0,12.0,11.0,5.0,2.0,1.0,3.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
116,SP1,12/20/2023,Night,Villarreal,Celta,3,2,H,2.0,0.0,H,12.0,15.0,8.0,5.0,16.0,15.0,4.0,7.0,2.0,4.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
117,SP1,12/19/2023,Evening,Vallecano,Valencia,0,1,A,0.0,0.0,D,7.0,8.0,1.0,3.0,16.0,18.0,8.0,1.0,1.0,5.0,0.0,1.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,-1,Loss
118,SP1,12/19/2023,Night,Ath Madrid,Getafe,3,3,D,1.0,0.0,H,8.0,29.0,4.0,9.0,7.0,14.0,1.0,12.0,3.0,3.0,1.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,MediumAwayFouls,0,Draw
119,SP1,12/19/2023,Night,Granada,Sevilla,0,3,A,0.0,2.0,A,12.0,12.0,3.0,5.0,10.0,18.0,6.0,4.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
120,SP1,12/18/2023,Night,Girona,Alaves,3,0,H,2.0,0.0,H,9.0,12.0,4.0,2.0,9.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,1,Win >2
121,SP1,12/17/2023,Afternoon,Almeria,Mallorca,0,0,D,0.0,0.0,D,7.0,20.0,1.0,2.0,12.0,9.0,4.0,4.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
122,SP1,12/17/2023,Afternoon,Sociedad,Betis,0,0,D,0.0,0.0,D,12.0,12.0,4.0,3.0,12.0,12.0,3.0,7.0,3.0,4.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
123,SP1,12/17/2023,Evening,Las Palmas,Cadiz,1,1,D,1.0,0.0,H,7.0,13.0,2.0,5.0,9.0,12.0,4.0,6.0,1.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
124,SP1,12/17/2023,Night,Real Madrid,Villarreal,4,1,H,2.0,0.0,H,22.0,3.0,9.0,1.0,14.0,12.0,11.0,0.0,2.0,3.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,1,Win >2
125,SP1,12/16/2023,Afternoon,Celta,Granada,1,0,H,1.0,0.0,H,11.0,7.0,4.0,2.0,20.0,18.0,7.0,1.0,6.0,2.0,1.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,HighAwayFouls,1,Win <2
126,SP1,12/16/2023,Afternoon,Ath Bilbao,Ath Madrid,2,0,H,0.0,0.0,D,16.0,7.0,7.0,3.0,7.0,10.0,3.0,7.0,0.0,1.0,0.0,0.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
127,SP1,12/16/2023,Evening,Sevilla,Getafe,0,3,A,0.0,2.0,A,12.0,14.0,4.0,7.0,18.0,18.0,4.0,2.0,3.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,HighAwayFouls,-1,Loss
128,SP1,12/16/2023,Night,Valencia,Barcelona,1,1,D,0.0,0.0,D,11.0,16.0,4.0,8.0,9.0,11.0,4.0,6.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
129,SP1,12/15/2023,Night,Osasuna,Vallecano,1,0,H,0.0,0.0,D,10.0,9.0,4.0,3.0,20.0,13.0,9.0,1.0,2.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,MediumAwayFouls,1,Win <2
130,SP1,12/11/2023,Night,Granada,Ath Bilbao,1,1,D,0.0,1.0,A,7.0,19.0,4.0,4.0,9.0,11.0,1.0,8.0,0.0,2.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
131,SP1,12/11/2023,Night,Vallecano,Celta,0,0,D,0.0,0.0,D,17.0,4.0,4.0,2.0,15.0,10.0,8.0,1.0,3.0,0.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,0,Draw
132,SP1,12/10/2023,Afternoon,Ath Madrid,Almeria,2,1,H,2.0,0.0,H,13.0,19.0,4.0,5.0,13.0,11.0,3.0,15.0,1.0,0.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
133,SP1,12/10/2023,Evening,Cadiz,Osasuna,1,1,D,1.0,0.0,H,12.0,13.0,5.0,5.0,15.0,16.0,2.0,4.0,1.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
134,SP1,12/10/2023,Night,Barcelona,Girona,2,4,A,1.0,2.0,A,31.0,15.0,11.0,7.0,7.0,10.0,8.0,3.0,1.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,-1,Loss
135,SP1,12/9/2023,Afternoon,Alaves,Las Palmas,0,1,A,0.0,1.0,A,19.0,9.0,5.0,2.0,13.0,13.0,12.0,3.0,3.0,4.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,-1,Loss
136,SP1,12/9/2023,Afternoon,Betis,Real Madrid,1,1,D,0.0,0.0,D,14.0,12.0,6.0,2.0,14.0,7.0,8.0,6.0,2.0,1.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,MediumHomeShots,MediumAwayShots,MediumHomeFouls,LowAwayFouls,0,Draw
137,SP1,12/9/2023,Evening,Villarreal,Sociedad,0,3,A,0.0,3.0,A,20.0,16.0,4.0,5.0,10.0,22.0,5.0,3.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,HighAwayFouls,-1,Loss
138,SP1,12/9/2023,Night,Mallorca,Sevilla,1,0,H,1.0,0.0,H,6.0,19.0,3.0,5.0,15.0,6.0,4.0,12.0,2.0,2.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
139,SP1,12/8/2023,Night,Getafe,Valencia,1,0,H,0.0,0.0,D,8.0,3.0,6.0,0.0,15.0,14.0,7.0,0.0,2.0,4.0,1.0,2.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,1,Win <2
140,SP1,12/4/2023,Night,Celta,Cadiz,1,1,D,0.0,1.0,A,26.0,2.0,7.0,1.0,14.0,18.0,12.0,1.0,1.0,6.0,0.0,1.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
141,SP1,12/3/2023,Afternoon,Mallorca,Alaves,0,0,D,0.0,0.0,D,7.0,7.0,3.0,4.0,16.0,15.0,5.0,4.0,4.0,2.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,LowAwayShots,MediumHomeFouls,MediumAwayFouls,0,Draw
142,SP1,12/3/2023,Afternoon,Almeria,Betis,0,0,D,0.0,0.0,D,20.0,6.0,8.0,2.0,12.0,8.0,4.0,6.0,0.0,3.0,0.0,1.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
143,SP1,12/3/2023,Evening,Sevilla,Villarreal,1,1,D,0.0,0.0,D,18.0,5.0,4.0,4.0,6.0,16.0,8.0,4.0,3.0,2.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,MediumAwayFouls,0,Draw
144,SP1,12/3/2023,Night,Barcelona,Ath Madrid,1,0,H,1.0,0.0,H,13.0,9.0,2.0,4.0,17.0,12.0,7.0,2.0,5.0,4.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,LowAwayShots,MediumHomeFouls,LowAwayFouls,1,Win <2
145,SP1,12/2/2023,Afternoon,Girona,Valencia,2,1,H,0.0,0.0,D,9.0,9.0,5.0,3.0,6.0,7.0,3.0,2.0,2.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
146,SP1,12/2/2023,Afternoon,Ath Bilbao,Vallecano,4,0,H,1.0,0.0,H,9.0,11.0,4.0,3.0,15.0,11.0,7.0,2.0,1.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,MediumAwayShots,MediumHomeFouls,LowAwayFouls,1,Win >2
147,SP1,12/2/2023,Evening,Real Madrid,Granada,2,0,H,1.0,0.0,H,11.0,1.0,4.0,0.0,10.0,12.0,6.0,0.0,2.0,1.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
148,SP1,12/2/2023,Night,Osasuna,Sociedad,1,1,D,1.0,1.0,D,9.0,17.0,3.0,5.0,12.0,10.0,1.0,8.0,3.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
149,SP1,12/1/2023,Night,Las Palmas,Getafe,2,0,H,1.0,0.0,H,11.0,12.0,6.0,4.0,11.0,9.0,4.0,4.0,0.0,5.0,0.0,1.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
150,SP1,11/29/2023,Night,Mallorca,Cadiz,1,1,D,1.0,1.0,D,16.0,6.0,3.0,3.0,14.0,18.0,7.0,0.0,2.0,3.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,MediumHomeFouls,HighAwayFouls,0,Draw
151,SP1,11/27/2023,Night,Girona,Ath Bilbao,1,1,D,0.0,0.0,D,12.0,13.0,2.0,6.0,8.0,16.0,2.0,6.0,1.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,LowHomeFouls,MediumAwayFouls,0,Draw
152,SP1,11/26/2023,Afternoon,Villarreal,Osasuna,3,1,H,0.0,0.0,D,10.0,15.0,3.0,7.0,9.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
153,SP1,11/26/2023,Afternoon,Sociedad,Sevilla,2,1,H,2.0,0.0,H,11.0,8.0,8.0,2.0,22.0,8.0,4.0,4.0,2.0,1.0,0.0,2.0,HighHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,HighHomeFouls,LowAwayFouls,1,Win <2
154,SP1,11/26/2023,Evening,Cadiz,Real Madrid,0,3,A,0.0,1.0,A,13.0,14.0,4.0,5.0,16.0,16.0,4.0,4.0,3.0,3.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,MediumHomeFouls,MediumAwayFouls,-1,Loss
155,SP1,11/26/2023,Night,Betis,Las Palmas,1,0,H,1.0,0.0,H,12.0,15.0,6.0,4.0,7.0,12.0,7.0,6.0,1.0,2.0,0.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,MediumHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
156,SP1,11/25/2023,Afternoon,Vallecano,Barcelona,1,1,D,1.0,0.0,H,10.0,15.0,4.0,4.0,23.0,13.0,1.0,4.0,3.0,4.0,0.0,0.0,LowHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,0,Draw
157,SP1,11/25/2023,Afternoon,Valencia,Celta,0,0,D,0.0,0.0,D,8.0,13.0,0.0,1.0,13.0,7.0,5.0,7.0,3.0,2.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,0,Draw
158,SP1,11/25/2023,Evening,Getafe,Almeria,2,1,H,2.0,1.0,H,18.0,13.0,5.0,4.0,12.0,8.0,3.0,6.0,2.0,4.0,0.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,HighHomeShots,HighAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
159,SP1,11/25/2023,Night,Ath Madrid,Mallorca,1,0,H,0.0,0.0,D,20.0,8.0,3.0,1.0,8.0,19.0,7.0,3.0,0.0,0.0,0.0,0.0,LowHomeShotsOnTarget,LowAwayShotsOnTarget,HighHomeShots,LowAwayShots,LowHomeFouls,HighAwayFouls,1,Win <2
160,SP1,11/24/2023,Night,Alaves,Granada,3,1,H,2.0,0.0,H,8.0,11.0,5.0,4.0,10.0,13.0,6.0,2.0,1.0,3.0,0.0,0.0,MediumHomeShotsOnTarget,MediumAwayShotsOnTarget,LowHomeShots,MediumAwayShots,LowHomeFouls,MediumAwayFouls,1,Win <2
161,SP1,11/12/2023,Afternoon,Barcelona,Alaves,2,1,H,0.0,1.0,A,11.0,8.0,6.0,1.0,11.0,10.0,2.0,1.0,2.0,1.0,0.0,0.0,MediumHomeShotsOnTarget,LowAwayShotsOnTarget,LowHomeShots,LowAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
162,SP1,11/12/2023,Evening,Sevilla,Betis,1,1,D,0.0,0.0,D,13.0,14.0,4.0,6.0,18.0,14.0,9.0,5.0,1.0,1.0,0.0,0.0,LowHomeShotsOnTarget,HighAwayShotsOnTarget,MediumHomeShots,HighAwayShots,HighHomeFouls,MediumAwayFouls,0,Draw
163,SP1,11/12/2023,Night,Ath Madrid,Villarreal,3,1,H,1.0,1.0,D,25.0,11.0,10.0,7.0,8.0,8.0,6.0,3.0,0.0,2.0,0.0,0.0,HighHomeShotsOnTarget,HighAwayShotsOnTarget,HighHomeShots,MediumAwayShots,LowHomeFouls,LowAwayFouls,1,Win <2
